"id"	"item_id"	"reviewer name"	"reviewer twitter"	"rating"	"quality score"	"created at"	"review"
"7728"	"788"	"Marsha Collier"	"MarshaCollier"	"5"	"0"	"2010-08-25 23:57:12 UTC"	"An easy to use app that isa simple and easy way to share your snaps taken on the run!"
"7729"	"1055"	"Marsha Collier"	"MarshaCollier"	"4"	"0"	"2010-08-25 23:58:51 UTC"	"Participating in Twitter chats can be difficult. Twubs follows the chat in almost real time so it's easy to keep up. It occaisionally stumbles, but its my chat app of choice"
"7730"	"353"	"Marsha Collier"	"MarshaCollier"	"5"	"0"	"2010-08-25 23:59:53 UTC"	"The easiest blogging platform ever! Blog from the web, your phone or with email. Ports my posts anywhere I want and can schedule them as well"
"7731"	"1697"	"Matt M. Kaufman"	"mattmkaufman"	""	"0"	"2010-08-26 02:09:22 UTC"	"Wow%2C+nice.++Finally+an+App+NOT+using+their+dumb+API."
"7733"	"2189"	"Geoffrey McCaleb"	"geoffreymccaleb"	"5"	"0"	"2010-08-26 14:56:02 UTC"	"**update**

We now support Twitter lists. Lists are searchable, and can include either people, keywords, faceted filers, or all of the above. "
"7734"	"1405"	"Jane Ball"	"jane_ball"	"1"	"0"	"2010-08-26 19:29:07 UTC"	"Rubbish+-+it+NEVER+gets+past+0%25+and+I+NEVER+get+the+results.....+very+disappointing.+"
"7735"	"1136"	"Jacob Burkhart"	"igotimac"	""	"0"	"2010-08-26 20:25:57 UTC"	"ummm... how is this related to Twitter???

No really I don't have anything else to say in my review to fill the 50 character minimum."
"7736"	"934"	"DEstiny Pearce"	"dpearce555"	""	"1"	"2010-08-26 20:40:47 UTC"	"I+love+twithawk+this+software+helps+me+advertise+my+business+auto+while+spending+time+with+the+fam+at+the+same+time"
"7737"	"390"	"яσвуиємιℓιє¢σяиι¢к♥"	"xrobynemiliex"	"5"	"0"	"2010-08-26 21:05:33 UTC"	"err+who+is+%231+on+RTRank%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F"
"7738"	"3146"	"Marsha Collier"	"MarshaCollier"	"5"	"1"	"2010-08-26 22:21:25 UTC"	"Even though I've been working with hy.ly in Beta, it has all the tools in a convenient place to listen and respond to your customers on Twitter"
"7739"	"1122"	"Alex Saul Goldman"	"Asaulgoldman"	"4"	"0"	"2010-08-27 00:20:38 UTC"	"The biggest problem with WTH is you can't search hashtags by subject area.  The search should be two-way; either through the hashtag itself, or key words in the definition of the hashtag."
"7740"	"2825"	"Conner Galway"	"Conner_G"	""	"-1"	"2010-08-27 06:44:48 UTC"	"I+spent+a+bit+of+time+playing+with+Sprout+alongside+my+TweetDeck+and+HootSuite%2C+convinced+that+they+were+all+fairly+similar.+When+I+went+to+the+tabs+that+I+hadn%27t+tried+yet+I+found+features+that+are+significantly+advanced+beyond+the+other+two.+The+discovery+feature+enables+searching+and+tracking+that+takes+us+from+feeling+like+we+were+dumping+a+bucket+of+paint+across+our+market+to+paint-numbers+ease+and+accuracy.+We+have+increased+our+followers+dramatically%2C+and+every+one+is+relevant.+My+favorite+part%2C+though+is+that+I+now+need+just+one+tool+-+no+more+twittergrader+%28SS+does+the+same+only+better%29+no+more+geotagger+%28ditto%29.+It%27s+a+great+feeling+having+just+one+tab+running+to+do+the+same+work+that+used+to+require++5%2B."
"7741"	"2915"	"jamie122683"	"jamie122683"	"5"	"0"	"2010-08-27 11:57:57 UTC"	"This site is the coolest thing ever!!!. I almost never write comments on sites. This site is the real thing. tweetergames actually talks to their followers as well. I am thinking about joining the VIP status. Good job tweetergames :) "
"7743"	"2823"	"roytanck"	"roytanck"	"4"	"0"	"2010-08-27 14:33:54 UTC"	"It may not have all the features that some more powerful clients have, but it's easy to use, and I find myself using it even though I have the other ones installed."
"7744"	"3135"	"Helen A Ingram"	"HelenAIngram"	""	"1"	"2010-08-27 15:04:51 UTC"	"Entered a client's name and product and was please with the report. Clean format and mention count are a plus. The ability to manually trigger sentiment and delete irrelevant mentions is simple. Love it so far."
"7745"	"2720"	"Sean Lindsay"	"rseanlindsay"	""	"0"	"2010-08-27 17:27:35 UTC"	"I've been a Rapportive user since their early days and I'm a huge fan.  It's incredibly useful, especially for business usage (Google Apps) to get some context on a contact and put a quick face with a name."
"7746"	"680"	"Dee Shore"	"deeshore"	""	"0"	"2010-08-27 19:33:23 UTC"	"This is the worst BlackBerry Twitter application. Do yourself a favor and don't bother using it. "
"7747"	"53"	"Micheal P.O'Sullivan"	"Mpluso"	""	"1"	"2010-08-28 01:45:43 UTC"	"Always use to use BroghtKyte, switched to FourSquare, much better and many offers at my location & badges."
"7749"	"1969"	"Richard Nevins"	"hornOKplease"	""	"0"	"2010-08-28 02:16:52 UTC"	"Listimonkey is a great tool for monitoring lists for keywords. You can choose a list of your own creation, or query popular lists from leaders in your field of interest. It's so useful and has given me early notice that credible users have posted a tweet including a keyword of interest to me. Highly recommended as a monitoring tool!"
"7750"	"817"	"theresa baker"	"theresa4546"	""	"0"	"2010-08-28 03:48:57 UTC"	"Fist  you have to build  up your  attitude then life will get start !  people will 
  start  talk and friends on twitter and we  will all  have fun read  the bible read book life school and love"
"7751"	"3153"	"Jeff Esposito"	"jeffespo"	"4"	"0"	"2010-08-28 11:49:50 UTC"	"Get Satisfaction is a good program for customer engagement. Despite being a fragmented marketplace, GS seems to be one of the more trustworthy sites. Connect with a corporate account to respond without extra logins. "
"7752"	"1108"	"Richard Saunders"	"SkepticZone"	"1"	"0"	"2010-08-28 13:23:16 UTC"	"All I wanted to do is delete an image from my own account. You would think that would be easy. But no. You have to fill out a form! Get your act together yfrog!"
"7753"	"3151"	"Abalone SEO"	"abalonedesigns"	"5"	"3"	"2010-08-28 13:51:53 UTC"	"I am loving MarketMeSuite. The time that it has saved me posting to all of my clients individual Twitter and Facebook accounts is well worth the purchase price of $70 a year. I belive it payed for itself the first day.

~Ben"
"7754"	"1572"	"t"	"4playwriter"	"3"	"0"	"2010-08-28 14:37:37 UTC"	"It is okay only been using for only a little bit now but can't see public and private timelines at the same time. Not very intuitive."
"7755"	"1070"	"Waqas Ali"	"WaqasADay"	"4"	"0"	"2010-08-28 15:20:10 UTC"	"Found really helpful. Just unfollowed 150+ Hope now will help me to keep things in perspective."
"7757"	"934"	"Fasha Juwita S ♔♚"	"FasJuw"	"3"	"0"	"2010-08-29 05:21:18 UTC"	"very good for my business, targetting people ton be my customer, thanks to twitter hawk"
"7758"	"934"	"Gabe"	"Ska8r411"	"5"	"0"	"2010-08-29 15:24:26 UTC"	"I love it its so awsome. This actually has a big opertunity. It also gives you some free credits to start with which helps a lot!"
"7760"	"2915"	"ricky"	"readingtweet"	"1"	"-1"	"2010-08-29 21:36:21 UTC"	"new to twitter and this is one of the best things on twitter .. and super easy to play.

Back to edit original rating based on everchanging vip and game rules. When asked about a posted RT from 9/25 '1st to RT"" wins - was told that this was an automated post and winner was Random. Week before when was 1st to RT and asked about it - was told that there was a problem with twitter and Tweeter Games decided to go random. Now vip rules keep changing - if won on weekend and paid vip couldnt win the bonus, then needed 50 RTs, now vip status being sold in a nickel or dime increment to get to bonus levels. still waiting for payment as emailed and DMed.

sorry guys but need to work on making transparent - the notion of you can not tell or show the public how winners are chosen leads to problems."
"7761"	"3151"	"Kathy Shaidle"	"kshaidle"	""	"2"	"2010-08-29 22:56:51 UTC"	"I used TweetDeck for a long time, but switched to MarketMeSuite a while ago and never looked back.

Why? Well, the World Cup was the last straw for me :-) TweetDeck kept crashing, whereas MarketMeSuite didn't fail once. 

MarketMeSuite also lets you manage Twitter and Facebook from one place; helps put Ping.fm and RSS to work for you, offers tweet scheduling, follow/unfollow management and other features that have become must-haves with any Twitter client software or app.

However, MarketMeSuite does one thing none of the other apps can: it lets you ""brand"" the ""via"" line at the very end of every tweet. Usually that line will say ""via TweetDeck"" or ""via the web."" Why not claim that precious online real estate and link juice for yourself?

I've noticed a significant increase in blog traffic since branding my tweets with MMS. 

Highly recommended."
"7762"	"1882"	"Olga "	"UArainbow"	"5"	"0"	"2010-08-30 08:15:37 UTC"	"Hi! Thank you for your awesome service! I tried before some other nice apps. But Twit Cleaner is really the best one! I helps me a lot with cleaning out account from spammers and keep connections with real people on twitter. I appreciate very high your great business and support! Olga"
"7764"	"155"	"Andrew Crook"	"andicrook"	"4"	"0"	"2010-08-30 11:33:25 UTC"	"Good service does what it says on the tin. Couldn't workout how to protect contacts if anyone knows how to do this please tweet the steps to me (@andicrook). My only criticism would be the user interface isn't that pleasing on the eye. "
"7765"	"2494"	"Andrew Crook"	"andicrook"	"3"	"0"	"2010-08-30 11:38:41 UTC"	"Simple, great user interface compared to other services that offer similar services and the 50 a day limit can be useful in making you think and prioritising before removing people."
"7766"	"3151"	"Grant Griffiths"	"GrantGriffiths"	""	"4"	"2010-08-30 14:19:19 UTC"	"I have been using MarketMeSuite since this latest version was in beta. And it is amazing.  Previously, I used TweetDeck and 3 or 4 other twitter tools to do what I can do with just one app, MarketMeSuite.  It is truly a suite of social media tools you can use to take your marketing to the next level.  

Some of the great features that should not be missed are:  (1) tweet brandig, (2) scheduled tweets, which you can also brand, (3) reply campaign, a powerful marketing tool you use to keep an eye on keywords in twitter, (4) RSS Feed Manager, feed your own or others' blog post to twitter, and (5) multiple Panes for great organization.

I recommend and promote MarketMeSuite to everyone I talk to if they want to get serious about using social media as a marketing too."
"7767"	"2494"	"JustUnfollow"	"justunfollow"	"5"	"1"	"2010-08-30 15:22:26 UTC"	"Guys, I just launched JustUnfollow Premium which lets you unfollow as many users as you want. It's priced at a nominal $4.95 per account per year.

JustUnfollow also has a cool new feature, multi account support! Now you don't need to logout and login for managing followers of multiple accounts!"
"7768"	"3151"	"Patrick MacNamara"	"Dr_MacNamara"	""	"2"	"2010-08-30 15:33:35 UTC"	"I've been using MarketMe products for over nine months now beginning with MarketMeTweet 1.0. The newest upgrade, MarketMeSuite 2.0, is absolutely phenomenal! Anyone serious about efficiently and effectively managing their social media presence online needs this product. It's how smart businesses connect, manage, and promote on auto-pilot. My hat's off to Tammy and the gang at Pie Dog Media."
"7769"	"934"	"Donald Watson"	"bestyet2_99"	""	"0"	"2010-08-30 16:15:52 UTC"	"I just started TwitHawk today and already have dozens of leads. I have never been hooked on anything so fast in my life folks eccept my wife of 40 yrs. This is the place to be, don't wait any longer."
"7770"	"934"	"Bryn Drescher"	"BrynDrescher"	""	"0"	"2010-08-30 18:47:44 UTC"	"I love that they made marketing via twitter so easy and enticing.  Its always cool to see when you have an idea like "
